,Run_Time,Train_AUC,Validation_AUC,delta%
RERF_5_35,0.20549654960632324,0.9999999999999999,0.918546365914787,-8.145363408521291
RERF_5_35_l2,0.20383787155151367,1.0,0.9943609022556391,-0.5639097744360888
RERF_5_35_l1,0.19846892356872559,1.0,0.9956140350877194,-0.43859649122806044
RERF_5_35_en_0.25,0.3121609687805176,1.0,0.9956140350877193,-0.43859649122807154
RERF_5_35_en_0.5,0.32050347328186035,1.0,0.994360902255639,-0.5639097744360999
RERF_5_35_en_0.75,0.4438133239746094,1.0,0.9949874686716791,-0.5012531328320913
RERF_7_35,0.24338650703430176,1.0,0.919172932330827,-8.082706766917303
RERF_7_35_l2,0.26024508476257324,1.0,0.9956140350877193,-0.43859649122807154
RERF_7_35_l1,0.2532949447631836,1.0,0.9968671679197995,-0.31328320802005427
RERF_7_35_en_0.25,0.370011568069458,1.0,0.9931077694235589,-0.6892230576441061
RERF_7_35_en_0.5,0.37738919258117676,1.0,0.9956140350877193,-0.43859649122807154
RERF_7_35_en_0.75,0.5035715103149414,1.0,0.9949874686716792,-0.5012531328320802
